Order_ID,Order_Date,Order_Time,Day_of_Week,Week_Number,Month,Month_Num,Quarter,Year,Customer_ID,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price_INR,Gross_Amount_INR,Discount_Pct,Discount_Amount_INR,Coupon_Code,Net_Amount_INR,GST_Pct,GST_Amount_INR,Final_Amount_INR,Payment_Method,Order_Status,Order_Channel,Shipping_Days,Delivery_Date,Is_Repeat_Customer
SN2302228,2023-07-13,09:15,Thursday,28,July,7,Q3,2023,CUST10752,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,1,4499,4499,10,449.9,,4049.1,5,192.81,4049.1,Credit Card,Delivered,Mobile App,1,2023-07-14,Yes
SN2302229,2023-07-13,10:24,Thursday,28,July,7,Q3,2023,CUST10285,PRD1018,boAt Airdopes 141 TWS,Electronics,Earphones,boAt,1,1299,1299,25,324.75,FESTIVE20,974.25,28,213.12,974.25,Debit Card,Delivered,Social Commerce,7,2023-07-20,No
SN2302230,2023-07-13,09:11,Thursday,28,July,7,Q3,2023,CUST10313,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,5,13999,69995,25,17498.75,SAVE20,52496.25,12,5624.6,52496.25,EMI,Delivered,Mobile App,4,2023-07-17,No
SN2302231,2023-07-13,10:04,Thursday,28,July,7,Q3,2023,CUST10225,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,2,2999,5998,0,0,,5998,18,914.95,5998,UPI,Returned,Website,8,2023-07-21,Yes
SN2302232,2023-07-13,09:23,Thursday,28,July,7,Q3,2023,CUST10048,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,2,399,798,0,0,,798,5,38,798,Cash on Delivery,Delivered,Mobile App,1,2023-07-14,Yes
SN2302233,2023-07-13,01:24,Thursday,28,July,7,Q3,2023,CUST10501,PRD1049,Bajaj Majesty 2L Induction Cooktop,Home & Kitchen,Kitchen Appliances,Bajaj,3,3299,9897,10,989.7,,8907.3,28,1948.47,8907.3,Credit Card,Delivered,Mobile App,4,2023-07-17,Yes
SN2302234,2023-07-13,02:54,Thursday,28,July,7,Q3,2023,CUST10371,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,2,6499,12998,5,649.9,,12348.1,5,588,12348.1,Credit Card,Delivered,Social Commerce,5,2023-07-18,Yes
SN2302235,2023-07-13,04:25,Thursday,28,July,7,Q3,2023,CUST10231,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,3,1999,5997,10,599.7,,5397.3,12,578.28,5397.3,UPI,Delivered,Website,4,2023-07-17,Yes
SN2302236,2023-07-14,19:00,Friday,28,July,7,Q3,2023,CUST10327,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,0,0,,19999,28,4374.78,19999,Cash on Delivery,Delivered,Mobile App,4,2023-07-18,No
SN2302237,2023-07-14,17:11,Friday,28,July,7,Q3,2023,CUST10769,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,2,649,1298,5,64.9,,1233.1,5,58.72,1233.1,Debit Card,Delivered,Website,4,2023-07-18,Yes
SN2302238,2023-07-14,18:56,Friday,28,July,7,Q3,2023,CUST10226,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,1,1499,1499,10,149.9,,1349.1,12,144.55,1349.1,UPI,Cancelled,Social Commerce,0,,No
SN2302239,2023-07-14,22:19,Friday,28,July,7,Q3,2023,CUST10787,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,3,12999,38997,20,7799.4,FESTIVE20,31197.6,12,3342.6,31197.6,UPI,Delivered,Website,2,2023-07-16,Yes
SN2302240,2023-07-14,09:26,Friday,28,July,7,Q3,2023,CUST10061,PRD1040,Bata Men's Formal Derby Shoes,Fashion,Footwear,Bata,1,2799,2799,0,0,,2799,12,299.89,2799,UPI,Returned,Mobile App,4,2023-07-18,Yes
SN2302241,2023-07-14,11:18,Friday,28,July,7,Q3,2023,CUST10262,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,1,599,599,5,29.95,,569.05,28,124.48,569.05,UPI,Returned,Website,3,2023-07-17,No
SN2302242,2023-07-14,00:10,Friday,28,July,7,Q3,2023,CUST10634,PRD1021,boAt Wave Flex Connect,Electronics,Smartwatches,boAt,1,1999,1999,10,199.9,,1799.1,5,85.67,1799.1,Credit Card,Delivered,Mobile App,4,2023-07-18,No
SN2302243,2023-07-14,00:14,Friday,28,July,7,Q3,2023,CUST10675,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,5,1499,7495,0,0,,7495,12,803.04,7495,EMI,Delivered,Mobile App,3,2023-07-17,Yes
SN2302244,2023-07-14,04:45,Friday,28,July,7,Q3,2023,CUST10667,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,1,399,399,25,99.75,FESTIVE20,299.25,28,65.46,299.25,Credit Card,Delivered,Social Commerce,3,2023-07-17,No
SN2302245,2023-07-14,14:55,Friday,28,July,7,Q3,2023,CUST10634,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,30,1049.7,FLASH40,2449.3,5,116.63,2449.3,Cash on Delivery,Delivered,Mobile App,3,2023-07-17,No
SN2302246,2023-07-14,10:13,Friday,28,July,7,Q3,2023,CUST10022,PRD1070,Maybelline Fit Me Matte Foundation,Beauty,Makeup,Maybelline,1,699,699,30,209.7,FESTIVE20,489.3,18,74.64,489.3,Wallet,Delivered,Mobile App,4,2023-07-18,Yes
SN2302247,2023-07-14,08:54,Friday,28,July,7,Q3,2023,CUST10388,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,5,249.95,,4749.05,18,724.43,4749.05,UPI,Delivered,Mobile App,2,2023-07-16,No
SN2302248,2023-07-14,03:14,Friday,28,July,7,Q3,2023,CUST10384,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,1,1799,1799,15,269.85,,1529.15,28,334.5,1529.15,EMI,Delivered,Mobile App,3,2023-07-17,Yes
SN2302249,2023-07-14,23:59,Friday,28,July,7,Q3,2023,CUST10177,PRD1013,Apple iPad 10th Gen 64GB,Electronics,Tablets,Apple,2,52999,105998,10,10599.8,,95398.2,12,10221.24,95398.2,UPI,Returned,Website,8,2023-07-22,No
SN2302250,2023-07-15,14:02,Saturday,28,July,7,Q3,2023,CUST10176,PRD1008,Dell Inspiron 15 Core i7,Electronics,Laptops,Dell,2,74999,149998,20,29999.6,SAVE20,119998.4,28,26249.65,119998.4,Debit Card,Delivered,Mobile App,5,2023-07-20,Yes
SN2302251,2023-07-15,16:06,Saturday,28,July,7,Q3,2023,CUST10645,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,1,79999,79999,30,23999.7,DIWALI30,55999.3,12,5999.93,55999.3,Credit Card,Delivered,Website,7,2023-07-22,Yes
SN2302252,2023-07-15,11:18,Saturday,28,July,7,Q3,2023,CUST10040,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,1,1499,1499,10,149.9,,1349.1,12,144.55,1349.1,UPI,Delivered,Website,2,2023-07-17,No
SN2302253,2023-07-15,09:43,Saturday,28,July,7,Q3,2023,CUST10446,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,1,699,699,10,69.9,,629.1,18,95.96,629.1,Cash on Delivery,Delivered,Mobile App,4,2023-07-19,Yes
SN2302254,2023-07-15,00:03,Saturday,28,July,7,Q3,2023,CUST10190,PRD1066,Mamaearth Onion Hair Oil 150ml,Beauty,Haircare,Mamaearth,4,449,1796,10,179.6,,1616.4,12,173.19,1616.4,Cash on Delivery,Delivered,Mobile App,2,2023-07-17,Yes
SN2302255,2023-07-15,17:10,Saturday,28,July,7,Q3,2023,CUST10149,PRD1085,Disha UPSC Prelims 20 Years Papers,Books,Educational,Disha,1,599,599,10,59.9,,539.1,18,82.24,539.1,Net Banking,Delivered,Website,2,2023-07-17,Yes
SN2302256,2023-07-15,03:35,Saturday,28,July,7,Q3,2023,CUST10287,PRD1016,Sony WH-1000XM5 Wireless,Electronics,Earphones,Sony,1,31999,31999,15,4799.85,,27199.15,5,1295.2,27199.15,EMI,Delivered,Social Commerce,4,2023-07-19,Yes
SN2302257,2023-07-15,14:07,Saturday,28,July,7,Q3,2023,CUST10705,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,10,279.9,,2519.1,12,269.9,2519.1,Cash on Delivery,Delivered,Mobile App,3,2023-07-18,No
SN2302258,2023-07-15,22:24,Saturday,28,July,7,Q3,2023,CUST10319,PRD1047,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Kitchen Appliances,Prestige,1,3999,3999,0,0,,3999,18,610.02,3999,Credit Card,Returned,Mobile App,3,2023-07-18,Yes
SN2302259,2023-07-15,10:23,Saturday,28,July,7,Q3,2023,CUST10300,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,2,6999,13998,5,699.9,,13298.1,12,1424.8,13298.1,UPI,Delivered,Website,3,2023-07-18,No
SN2302260,2023-07-15,22:58,Saturday,28,July,7,Q3,2023,CUST10064,PRD1024,Canon EOS 1500D DSLR Kit,Electronics,Cameras,Canon,1,44999,44999,10,4499.9,,40499.1,5,1928.53,40499.1,UPI,Returned,Website,6,2023-07-21,Yes
SN2302261,2023-07-15,17:35,Saturday,28,July,7,Q3,2023,CUST10246,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,1,9999,9999,20,1999.8,FESTIVE20,7999.2,28,1749.83,7999.2,UPI,Delivered,Website,2,2023-07-17,No
SN2302262,2023-07-15,00:42,Saturday,28,July,7,Q3,2023,CUST10666,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,5,6999,34995,25,8748.75,FLASH40,26246.25,12,2812.1,26246.25,UPI,Returned,Website,2,2023-07-17,Yes
SN2302263,2023-07-15,06:37,Saturday,28,July,7,Q3,2023,CUST10636,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,2,2799,5598,15,839.7,,4758.3,12,509.82,4758.3,Credit Card,Delivered,Social Commerce,3,2023-07-18,Yes
SN2302264,2023-07-15,12:25,Saturday,28,July,7,Q3,2023,CUST10070,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,1,1299,1299,0,0,,1299,28,284.16,1299,UPI,Delivered,Website,3,2023-07-18,Yes
SN2302265,2023-07-15,14:39,Saturday,28,July,7,Q3,2023,CUST10430,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,1,1499,1499,25,374.75,FLASH40,1124.25,12,120.46,1124.25,Debit Card,Returned,Website,3,2023-07-18,Yes
SN2302266,2023-07-15,13:51,Saturday,28,July,7,Q3,2023,CUST10069,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,5,24999,124995,5,6249.75,,118745.25,28,25975.52,118745.25,EMI,Delivered,Mobile App,7,2023-07-22,Yes
SN2302267,2023-07-15,02:16,Saturday,28,July,7,Q3,2023,CUST10070,PRD1016,Sony WH-1000XM5 Wireless,Electronics,Earphones,Sony,3,31999,95997,10,9599.7,,86397.3,5,4114.16,86397.3,EMI,Returned,Website,7,2023-07-22,Yes
SN2302268,2023-07-16,09:08,Sunday,28,July,7,Q3,2023,CUST10415,PRD1055,Spaces 300TC Cotton King Bedsheet,Home & Kitchen,Bedding,Spaces,2,2499,4998,5,249.9,,4748.1,28,1038.65,4748.1,UPI,Out for Delivery,Social Commerce,4,,Yes
SN2302269,2023-07-16,03:33,Sunday,28,July,7,Q3,2023,CUST10172,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,1,4499,4499,5,224.95,,4274.05,5,203.53,4274.05,UPI,Delivered,Website,4,2023-07-20,No
SN2302270,2023-07-16,01:41,Sunday,28,July,7,Q3,2023,CUST10082,PRD1008,Dell Inspiron 15 Core i7,Electronics,Laptops,Dell,2,74999,149998,10,14999.8,,134998.2,28,29530.86,134998.2,UPI,Cancelled,Social Commerce,0,,No
SN2302271,2023-07-16,16:06,Sunday,28,July,7,Q3,2023,CUST10134,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,1,1799,1799,20,359.8,FESTIVE20,1439.2,28,314.82,1439.2,Cash on Delivery,Delivered,Social Commerce,2,2023-07-18,Yes
SN2302272,2023-07-16,00:38,Sunday,28,July,7,Q3,2023,CUST10370,PRD1062,Dot & Key Watermelon Sleeping Mask 85g,Beauty,Skincare,Dot & Key,1,899,899,0,0,,899,12,96.32,899,Credit Card,Delivered,Mobile App,2,2023-07-18,Yes
SN2302273,2023-07-16,11:45,Sunday,28,July,7,Q3,2023,CUST10229,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,3,44999,134997,10,13499.7,,121497.3,5,5785.59,121497.3,Cash on Delivery,Delivered,Mobile App,5,2023-07-21,No
SN2302274,2023-07-16,07:56,Sunday,28,July,7,Q3,2023,CUST10393,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,2,2499,4998,0,0,,4998,5,238,4998,Debit Card,Delivered,Website,3,2023-07-19,Yes
SN2302275,2023-07-16,02:11,Sunday,28,July,7,Q3,2023,CUST10726,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,4,19999,79996,25,19999,BIGSALE,59997,28,13124.34,59997,Cash on Delivery,Delivered,Mobile App,4,2023-07-20,Yes
SN2302276,2023-07-16,15:59,Sunday,28,July,7,Q3,2023,CUST10497,PRD1006,Realme 12 Pro+ 5G,Electronics,Smartphones,Realme,1,27999,27999,5,1399.95,,26599.05,18,4057.48,26599.05,Cash on Delivery,Delivered,Mobile App,5,2023-07-21,Yes
SN2302277,2023-07-16,09:47,Sunday,28,July,7,Q3,2023,CUST10514,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,3,79999,239997,5,11999.85,,227997.15,12,24428.27,227997.15,UPI,Delivered,Mobile App,7,2023-07-23,Yes
SN2302278,2023-07-16,17:33,Sunday,28,July,7,Q3,2023,CUST10432,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,1,1499,1499,0,0,,1499,12,160.61,1499,Credit Card,Delivered,Mobile App,3,2023-07-19,Yes
SN2302279,2023-07-16,11:19,Sunday,28,July,7,Q3,2023,CUST10355,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,5,999.95,,18999.05,28,4156.04,18999.05,Credit Card,Delivered,Website,5,2023-07-21,No
SN2302280,2023-07-16,19:19,Sunday,28,July,7,Q3,2023,CUST10786,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,1,12999,12999,5,649.95,,12349.05,12,1323.11,12349.05,Debit Card,Delivered,Mobile App,3,2023-07-19,Yes
SN2302281,2023-07-16,12:10,Sunday,28,July,7,Q3,2023,CUST10253,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,2,1799,3598,5,179.9,,3418.1,12,366.22,3418.1,Debit Card,Cancelled,Website,0,,Yes
SN2302282,2023-07-16,11:16,Sunday,28,July,7,Q3,2023,CUST10782,PRD1076,Durafit Spark Cycle 21kg Flywheel,Sports,Fitness Equipment,Durafit,1,27999,27999,0,0,,27999,28,6124.78,27999,UPI,Delivered,Website,1,2023-07-17,Yes
SN2302283,2023-07-16,21:25,Sunday,28,July,7,Q3,2023,CUST10518,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,2,1799,3598,10,359.8,,3238.2,12,346.95,3238.2,EMI,Cancelled,Website,0,,No
SN2302284,2023-07-16,06:03,Sunday,28,July,7,Q3,2023,CUST10423,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,1,399,399,5,19.95,,379.05,28,82.92,379.05,EMI,Delivered,Mobile App,1,2023-07-17,Yes
SN2302285,2023-07-16,10:38,Sunday,28,July,7,Q3,2023,CUST10107,PRD1082,The Alchemist – Paulo Coelho,Books,Fiction,HarperCollins,2,350,700,0,0,,700,18,106.78,700,EMI,Delivered,Mobile App,3,2023-07-19,No
SN2302286,2023-07-17,17:18,Monday,29,July,7,Q3,2023,CUST10581,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,1,799,799,0,0,,799,18,121.88,799,Debit Card,Delivered,Mobile App,3,2023-07-20,Yes
SN2302287,2023-07-17,08:33,Monday,29,July,7,Q3,2023,CUST10715,PRD1005,Vivo V29 Pro 5G,Electronics,Smartphones,Vivo,2,36999,73998,25,18499.5,FESTIVE20,55498.5,12,5946.27,55498.5,Cash on Delivery,Delivered,Website,8,2023-07-25,Yes
SN2302288,2023-07-17,00:49,Monday,29,July,7,Q3,2023,CUST10093,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,10,499.9,,4499.1,18,686.3,4499.1,Debit Card,Delivered,Website,2,2023-07-19,No
SN2302289,2023-07-17,06:12,Monday,29,July,7,Q3,2023,CUST10756,PRD1064,Plum Green Tea Pore Cleansing Face Wash,Beauty,Skincare,Plum,1,499,499,25,124.75,FESTIVE20,374.25,28,81.87,374.25,Cash on Delivery,Delivered,Mobile App,2,2023-07-19,No
SN2302290,2023-07-17,11:10,Monday,29,July,7,Q3,2023,CUST10311,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,10,39.9,,359.1,5,17.1,359.1,Cash on Delivery,Delivered,Social Commerce,3,2023-07-20,No
SN2302291,2023-07-17,11:48,Monday,29,July,7,Q3,2023,CUST10138,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,1,599,599,10,59.9,,539.1,28,117.93,539.1,Credit Card,Delivered,Mobile App,4,2023-07-21,Yes
SN2302292,2023-07-17,08:50,Monday,29,July,7,Q3,2023,CUST10669,PRD1024,Canon EOS 1500D DSLR Kit,Electronics,Cameras,Canon,1,44999,44999,30,13499.7,SAVE20,31499.3,5,1499.97,31499.3,UPI,Delivered,Website,3,2023-07-20,No
SN2302293,2023-07-17,19:34,Monday,29,July,7,Q3,2023,CUST10569,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,2,9999,19998,5,999.9,,18998.1,28,4155.83,18998.1,Credit Card,Delivered,Social Commerce,4,2023-07-21,No
SN2302294,2023-07-17,15:53,Monday,29,July,7,Q3,2023,CUST10638,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,3,3999,11997,15,1799.55,,10197.45,12,1092.58,10197.45,UPI,Cancelled,Website,0,,Yes
SN2302295,2023-07-17,07:27,Monday,29,July,7,Q3,2023,CUST10740,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,0,0,,2799,12,299.89,2799,Net Banking,Returned,Website,2,2023-07-19,No
SN2302296,2023-07-17,05:26,Monday,29,July,7,Q3,2023,CUST10126,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,1,3999,3999,15,599.85,,3399.15,12,364.19,3399.15,Debit Card,Delivered,Website,4,2023-07-21,No
SN2302297,2023-07-17,16:26,Monday,29,July,7,Q3,2023,CUST10453,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,1,1799,1799,5,89.95,,1709.05,12,183.11,1709.05,Wallet,Out for Delivery,Social Commerce,4,,No
SN2302298,2023-07-17,00:54,Monday,29,July,7,Q3,2023,CUST10026,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,1,649,649,0,0,,649,5,30.9,649,Cash on Delivery,Delivered,Mobile App,5,2023-07-22,No
SN2302299,2023-07-17,11:11,Monday,29,July,7,Q3,2023,CUST10718,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,2,44999,89998,20,17999.6,FESTIVE20,71998.4,5,3428.5,71998.4,Debit Card,Delivered,Website,5,2023-07-22,Yes
SN2302300,2023-07-18,19:57,Tuesday,29,July,7,Q3,2023,CUST10498,PRD1042,Fossil Gen 6 Hybrid Smartwatch,Fashion,Accessories,Fossil,1,13995,13995,5,699.75,,13295.25,28,2908.34,13295.25,Cash on Delivery,Delivered,Mobile App,1,2023-07-19,No
SN2302301,2023-07-18,20:18,Tuesday,29,July,7,Q3,2023,CUST10216,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,5,699,3495,0,0,,3495,18,533.14,3495,UPI,Delivered,Mobile App,5,2023-07-23,Yes
SN2302302,2023-07-18,05:19,Tuesday,29,July,7,Q3,2023,CUST10298,PRD1081,Atomic Habits – James Clear,Books,Fiction,Penguin,5,450,2250,5,112.5,,2137.5,12,229.02,2137.5,Cash on Delivery,Delivered,Website,1,2023-07-19,Yes
SN2302303,2023-07-18,21:52,Tuesday,29,July,7,Q3,2023,CUST10242,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,1,9999,9999,0,0,,9999,28,2187.28,9999,Cash on Delivery,Out for Delivery,Website,4,,No
SN2302304,2023-07-18,19:28,Tuesday,29,July,7,Q3,2023,CUST10526,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,1,6499,6499,5,324.95,,6174.05,5,294,6174.05,UPI,Out for Delivery,Mobile App,3,,Yes
SN2302305,2023-07-18,07:20,Tuesday,29,July,7,Q3,2023,CUST10765,PRD1058,Ivyspace Artificial Plant Set of 3,Home & Kitchen,Decor,Ivyspace,1,999,999,20,199.8,SAVE20,799.2,12,85.63,799.2,UPI,Delivered,Mobile App,1,2023-07-19,Yes
SN2302306,2023-07-18,07:46,Tuesday,29,July,7,Q3,2023,CUST10392,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,0,0,,2799,12,299.89,2799,Credit Card,Delivered,Mobile App,3,2023-07-21,Yes
SN2302307,2023-07-18,13:15,Tuesday,29,July,7,Q3,2023,CUST10248,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,1,17999,17999,5,899.95,,17099.05,28,3740.42,17099.05,EMI,Delivered,Website,4,2023-07-22,No
SN2302308,2023-07-18,15:33,Tuesday,29,July,7,Q3,2023,CUST10088,PRD1022,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,1,29999,29999,20,5999.8,DIWALI30,23999.2,12,2571.34,23999.2,Cash on Delivery,Delivered,Website,5,2023-07-23,Yes
SN2302309,2023-07-18,06:55,Tuesday,29,July,7,Q3,2023,CUST10005,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,3,17999,53997,5,2699.85,,51297.15,28,11221.25,51297.15,Cash on Delivery,Delivered,Social Commerce,10,2023-07-28,Yes
SN2302310,2023-07-18,13:10,Tuesday,29,July,7,Q3,2023,CUST10119,PRD1072,Fogg Scent Xpressio EDP 100ml,Beauty,Fragrances,Fogg,1,799,799,25,199.75,BIGSALE,599.25,12,64.21,599.25,Credit Card,Delivered,Mobile App,4,2023-07-22,Yes
SN2302311,2023-07-18,21:19,Tuesday,29,July,7,Q3,2023,CUST10419,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,0,0,,26999,18,4118.49,26999,UPI,Returned,Social Commerce,7,2023-07-25,Yes
SN2302312,2023-07-18,03:19,Tuesday,29,July,7,Q3,2023,CUST10329,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,1,6499,6499,20,1299.8,DIWALI30,5199.2,5,247.58,5199.2,Credit Card,Delivered,Website,4,2023-07-22,Yes
SN2302313,2023-07-18,04:43,Tuesday,29,July,7,Q3,2023,CUST10042,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,2,24999,49998,15,7499.7,,42498.3,28,9296.5,42498.3,UPI,Delivered,Website,3,2023-07-21,Yes
SN2302314,2023-07-19,12:39,Wednesday,29,July,7,Q3,2023,CUST10541,PRD1064,Plum Green Tea Pore Cleansing Face Wash,Beauty,Skincare,Plum,2,499,998,0,0,,998,28,218.31,998,UPI,Delivered,Social Commerce,6,2023-07-25,No
SN2302315,2023-07-19,06:06,Wednesday,29,July,7,Q3,2023,CUST10692,PRD1013,Apple iPad 10th Gen 64GB,Electronics,Tablets,Apple,4,52999,211996,10,21199.6,,190796.4,12,20442.47,190796.4,Credit Card,Delivered,Social Commerce,5,2023-07-24,Yes
SN2302316,2023-07-19,16:02,Wednesday,29,July,7,Q3,2023,CUST10094,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,1,44999,44999,15,6749.85,,38249.15,5,1821.39,38249.15,EMI,Delivered,Mobile App,3,2023-07-22,No
SN2302317,2023-07-19,23:06,Wednesday,29,July,7,Q3,2023,CUST10177,PRD1035,Zara Flowy Midi Dress,Fashion,Women's Clothing,Zara,1,3999,3999,10,399.9,,3599.1,5,171.39,3599.1,EMI,Returned,Mobile App,1,2023-07-20,No
SN2302318,2023-07-19,02:46,Wednesday,29,July,7,Q3,2023,CUST10631,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,2,799,1598,0,0,,1598,18,243.76,1598,Net Banking,Delivered,Website,5,2023-07-24,Yes
SN2302319,2023-07-19,09:48,Wednesday,29,July,7,Q3,2023,CUST10449,PRD1007,HP Pavilion 15 Core i5 8GB,Electronics,Laptops,HP,2,58999,117998,10,11799.8,,106198.2,18,16199.73,106198.2,Credit Card,Returned,Mobile App,5,2023-07-24,Yes
SN2302320,2023-07-19,04:24,Wednesday,29,July,7,Q3,2023,CUST10136,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,5,9999,49995,10,4999.5,,44995.5,28,9842.77,44995.5,Debit Card,Delivered,Social Commerce,2,2023-07-21,No
SN2302321,2023-07-19,20:24,Wednesday,29,July,7,Q3,2023,CUST10561,PRD1058,Ivyspace Artificial Plant Set of 3,Home & Kitchen,Decor,Ivyspace,1,999,999,0,0,,999,12,107.04,999,Debit Card,Delivered,Social Commerce,3,2023-07-22,Yes
SN2302322,2023-07-19,22:45,Wednesday,29,July,7,Q3,2023,CUST10240,PRD1057,Craftter Wooden Wall Clock,Home & Kitchen,Decor,Craftter,1,1299,1299,0,0,,1299,5,61.86,1299,Credit Card,Delivered,Website,3,2023-07-22,Yes
SN2302323,2023-07-19,03:49,Wednesday,29,July,7,Q3,2023,CUST10163,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,2,1499,2998,25,749.5,BIGSALE,2248.5,12,240.91,2248.5,Cash on Delivery,Delivered,Social Commerce,4,2023-07-23,Yes
SN2302324,2023-07-19,09:53,Wednesday,29,July,7,Q3,2023,CUST10659,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,2,1499,2998,5,149.9,,2848.1,12,305.15,2848.1,Debit Card,Delivered,Mobile App,5,2023-07-24,No
SN2302325,2023-07-19,22:30,Wednesday,29,July,7,Q3,2023,CUST10558,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,2,2999,5998,20,1199.6,NEWUSER25,4798.4,18,731.96,4798.4,Cash on Delivery,Delivered,Mobile App,8,2023-07-27,Yes
